id,ruta_fichero,informe
201133140048,E:/data/vid/20111127/10040048.avi,M30/+32/20111127002135000
201119640047,E:/data/vid/20110715/10040047.avi,M30/-11/20110715104157000
201120640046,E:/data/vid/20110725/10040046.avi,A5/+95/20110725053134000
201328740045,E:/data/vid/20131014/10040045.avi,A6/-266/20131014181831000
201126940044,E:/data/vid/20110926/10040044.avi,A2/-296/20110926042713000
201318540043,E:/data/vid/20130704/10040043.avi,A1/-271/20130704043706000
201300940042,E:/data/vid/20130109/10040042.avi,M30/-16/20130109134444000
201118640041,E:/data/vid/20110705/10040041.avi,A2/-242/20110705181822000
201220340040,E:/data/vid/20120721/10040040.avi,M50/-85/20120721130134000
201114840039,E:/data/vid/20110528/10040039.avi,M45/+19/20110528055714000
201132640038,E:/data/vid/20111122/10040038.avi,M45/-10/20111122110706000
201114740037,E:/data/vid/20110527/10040037.avi,A6/+38/20110527222152490
201024740036,E:/data/vid/20100904/10040036.avi,A1/-298/20100904174721620
201102140035,E:/data/vid/20110121/10040035.avi,A6/-60/20110121085012430
201105540034,E:/data/vid/20110224/10040034.avi,M40/-15/20110224072350010
201102340033,E:/data/vid/20110123/10040033.avi,A3/+204/20110123195234360
201102640032,E:/data/vid/20110126/10040032.avi,M30/-16/20110126170626170
201132240031,E:/data/vid/20111118/10040031.avi,M45/+33/20111118232819260
201201340030,E:/data/vid/20120113/10040030.avi,A3/-252/20120113044528190
201030540029,E:/data/vid/20101101/10040029.avi,A1/+154/20101101173841620
201035940028,E:/data/vid/20101225/10040028.avi,A5/-137/20101225024410980
201100340027,E:/data/vid/20110103/10040027.avi,M30/-21/20110103120106140
201128440026,E:/data/vid/20111011/10040026.avi,M45/+22/20111011044040420
201020440025,E:/data/vid/20100723/10040025.avi,M30/-24/20100723010549780
201015540024,E:/data/vid/20100604/10040024.avi,M50/-18/20100604035114300
201131040023,E:/data/vid/20111106/10040023.avi,A6/+234/20111106102455590
201001240022,E:/data/vid/20100112/10040022.avi,A2/-296/20100112001442120
201131840021,E:/data/vid/20111114/10040021.avi,A2/+48/20111114062832790
201109440020,E:/data/vid/20110404/10040020.avi,A3/+204/20110404224241790
201003340019,E:/data/vid/20100202/10040019.avi,A4/+91/20100202190520420
200925540018,E:/data/vid/20090912/10040018.avi,A2/+58/20090912103703270
200929040017,E:/data/vid/20091017/10040017.avi,A1/+218/20091017183746230
200919740016,E:/data/vid/20090716/10040016.avi,A3/+17/20090716032947430
201102440015,E:/data/vid/20110124/10040015.avi,A6/-11/20110124113746400
201110840014,E:/data/vid/20110418/10040014.avi,A4/+199/20110418200345320
201020040013,E:/data/vid/20100719/10040013.avi,M45/+15/20100719100018480
200915940012,E:/data/vid/20090608/10040012.avi,M50/+66/20090608120648420
200931140011,E:/data/vid/20091107/10040011.avi,M30/-23/20091107105223560
201307340010,E:/data/vid/20130314/10040010.avi,M50/-85/20130314034241000
201310840009,E:/data/vid/20130418/10040009.avi,A2/-230/20130418175829000
201323840008,E:/data/vid/20130826/10040008.avi,A2/+58/20130826164545000
201115540007,E:/data/vid/20110604/10040007.avi,A2/-168/20110604214120000
201128940006,E:/data/vid/20111016/10040006.avi,M40/-60/20111016170133000
201331140005,E:/data/vid/20131107/10040005.avi,A2/+58/20131107055857000
201126940004,E:/data/vid/20110926/10040004.avi,M30/-30/20110926115526000
201316440003,E:/data/vid/20130613/10040003.avi,A6/+171/20130613054534000
201331840002,E:/data/vid/20131114/10040002.avi,A2/+157/20131114095140000
201125440001,E:/data/vid/20110911/10040001.avi,M30/-25/20110911202936000
201334940000,E:/data/vid/20131215/10040000.avi,M45/+15/20131215144514000
201216539999,E:/data/vid/20120613/10039999.avi,M30/+14/20120613013429000
201123539998,E:/data/vid/20110823/10039998.avi,A3/+204/20110823201033000
201611839997,E:/data/vid/20160427/10039997.avi,A4/-147/20160427054304000
201514239996,E:/data/vid/20150522/10039996.avi,M45/+31/20150522184141000
201620339995,E:/data/vid/20160721/10039995.avi,A4/+260/20160721182056000
201610539994,E:/data/vid/20160414/10039994.avi,M30/+11/20160414152533000
201528839993,E:/data/vid/20151015/10039993.avi,A3/+49/20151015180814000
201420439992,E:/data/vid/20140723/10039992.avi,A2/+58/20140723030041000
201427939991,E:/data/vid/20141006/10039991.avi,M40/-43/20141006014154000
201418339990,E:/data/vid/20140702/10039990.avi,A6/-254/20140702004447000
201530839989,E:/data/vid/20151104/10039989.avi,M30/-23/20151104164330000
201318539988,E:/data/vid/20130704/10039988.avi,M30/+10/20130704191522000
201536239987,E:/data/vid/20151228/10039987.avi,A5/+72/20151228031311000
201327039986,E:/data/vid/20130927/10039986.avi,M30/-16/20130927181946000
201324739985,E:/data/vid/20130904/10039985.avi,M30/-16/20130904195003000
201429339984,E:/data/vid/20141020/10039984.avi,M50/-16/20141020065830000
201422439983,E:/data/vid/20140812/10039983.avi,A2/-230/20140812123917000
201321039982,E:/data/vid/20130729/10039982.avi,A4/+260/20130729185229000
201217539981,E:/data/vid/20120623/10039981.avi,A3/-251/20120623011313000
201217539980,E:/data/vid/20120623/10039980.avi,A3/-206/20120623015614000
201329739979,E:/data/vid/20131024/10039979.avi,A1/+96/20131024095533000
201119139978,E:/data/vid/20110710/10039978.avi,A4/+132/20110710052205000
201223039977,E:/data/vid/20120817/10039977.avi,A3/+123/20120817023809000
201219039976,E:/data/vid/20120708/10039976.avi,M30/+10/20120708112746000
201229439975,E:/data/vid/20121020/10039975.avi,A6/-198/20121020134318000
201116039974,E:/data/vid/20110609/10039974.avi,M50/-85/20110609193541000
201231039973,E:/data/vid/20121105/10039973.avi,M30/-16/20121105063743000
201136439972,E:/data/vid/20111230/10039972.avi,A2/-147/20111230185838000
201311339971,E:/data/vid/20130423/10039971.avi,A2/+48/20130423143747000
201124339970,E:/data/vid/20110831/10039970.avi,A3/+204/20110831123334000
201200439969,E:/data/vid/20120104/10039969.avi,A4/-96/20120104050500000
201217639968,E:/data/vid/20120624/10039968.avi,A1/+131/20120624202528000
201211339967,E:/data/vid/20120422/10039967.avi,M30/+10/20120422231135000
201123339966,E:/data/vid/20110821/10039966.avi,A2/-296/20110821214606000
201129239965,E:/data/vid/20111019/10039965.avi,A4/-270/20111019143456000
201214639964,E:/data/vid/20120525/10039964.avi,A5/+268/20120525151547000
201118439963,E:/data/vid/20110703/10039963.avi,A5/+72/20110703173646000
201131139962,E:/data/vid/20111107/10039962.avi,A6/-244/20111107185350000
201131139961,E:/data/vid/20111107/10039961.avi,A6/-60/20111107211933000
201113739960,E:/data/vid/20110517/10039960.avi,A3/-94/20110517031238000
201113739959,E:/data/vid/20110517/10039959.avi,A3/-92/20110517032302000
201427739958,E:/data/vid/20141004/10039958.avi,A2/+58/20141004221700510
201533939957,E:/data/vid/20151205/10039957.avi,A4/+132/20151205205251880
201528739956,E:/data/vid/20151014/10039956.avi,A5/+274/20151014084216120
201417939955,E:/data/vid/20140628/10039955.avi,A1/-160/20140628215342280
201407539954,E:/data/vid/20140316/10039954.avi,A1/-160/20140316124832510
201535839953,E:/data/vid/20151224/10039953.avi,M30/+10/20151224093347720
201329939952,E:/data/vid/20131026/10039952.avi,M50/+75/20131026094511420
201334339951,E:/data/vid/20131209/10039951.avi,A4/-188/20131209154549010
201318139950,E:/data/vid/20130630/10039950.avi,M40/+40/20130630055403670
201503039949,E:/data/vid/20150130/10039949.avi,A3/+204/20150130143424390
201509239948,E:/data/vid/20150402/10039948.avi,A6/+38/20150402203548000
201515539947,E:/data/vid/20150604/10039947.avi,M30/-32/20150604124905610
201429139946,E:/data/vid/20141018/10039946.avi,M30/+10/20141018204337720
201328939945,E:/data/vid/20131016/10039945.avi,A2/-155/20131016043912330
201422139944,E:/data/vid/20140809/10039944.avi,M40/+28/20140809000415530
201531039943,E:/data/vid/20151106/10039943.avi,A3/-94/20151106181811840
201328339942,E:/data/vid/20131010/10039942.avi,M45/+15/20131010213413460
201316639941,E:/data/vid/20130615/10039941.avi,A4/-270/20130615133941280
201318839940,E:/data/vid/20130707/10039940.avi,A4/+260/20130707062903710
201509039939,E:/data/vid/20150331/10039939.avi,M45/+17/20150331163425250
201512739938,E:/data/vid/20150507/10039938.avi,A2/-296/20150507220101000
200932839937,E:/data/vid/20091124/10039937.avi,A2/-168/20091124104441000
200933039936,E:/data/vid/20091126/10039936.avi,M45/-28/20091126233858000
200929039935,E:/data/vid/20091017/10039935.avi,A5/-100/20091017044007000
200816939934,E:/data/vid/20080617/10039934.avi,A6/-11/20080617081843000
200936539933,E:/data/vid/20091231/10039933.avi,M30/-32/20091231222840000
200901239932,E:/data/vid/20090112/10039932.avi,M30/-23/20090112162045000
200806039931,E:/data/vid/20080229/10039931.avi,A2/-242/20080229182952000
200800739930,E:/data/vid/20080107/10039930.avi,M40/+33/20080107112451000
200909339929,E:/data/vid/20090403/10039929.avi,M45/+28/20090403040542000
201702239928,E:/data/vid/20170122/10039928.avi,A4/-203/20170122135047000
201521939927,E:/data/vid/20150807/10039927.avi,M50/+15/20150807070935000
201714239926,E:/data/vid/20170522/10039926.avi,M40/-55/20170522222529000
201610139925,E:/data/vid/20160410/10039925.avi,A3/+17/20160410114942000
201624739924,E:/data/vid/20160903/10039924.avi,A1/+217/20160903171248000
201527739923,E:/data/vid/20151004/10039923.avi,A1/-268/20151004060039000
201732339922,E:/data/vid/20171119/10039922.avi,A3/-244/20171119221101000
201610439921,E:/data/vid/20160413/10039921.avi,A6/-213/20160413132252000
201710339920,E:/data/vid/20170413/10039920.avi,A2/+275/20170413170938000
201736239919,E:/data/vid/20171228/10039919.avi,A2/-168/20171228071747000
201006939918,E:/data/vid/20100310/10039918.avi,A5/+117/20100310184308000
201116239917,E:/data/vid/20110611/10039917.avi,A2/+275/20110611193905000
200936239916,E:/data/vid/20091228/10039916.avi,A5/+117/20091228173647000
200918039915,E:/data/vid/20090629/10039915.avi,A2/-168/20090629074430000
200918039914,E:/data/vid/20090629/10039914.avi,A2/-155/20090629081700000
201009139913,E:/data/vid/20100401/10039913.avi,M40/+56/20100401060218000
201116839912,E:/data/vid/20110617/10039912.avi,M30/-12/20110617064740000
201104139911,E:/data/vid/20110210/10039911.avi,A4/+54/20110210185300000
201007139910,E:/data/vid/20100312/10039910.avi,M50/-18/20100312072441000
200925839909,E:/data/vid/20090915/10039909.avi,M50/+75/20090915071059000
201107939908,E:/data/vid/20110320/10039908.avi,M30/+32/20110320031541000
201030439907,E:/data/vid/20101031/10039907.avi,M40/+28/20101031070607000
201734939906,E:/data/vid/20171215/10039906.avi,A6/+234/20171215160903000
200900639905,E:/data/vid/20090106/10039905.avi,A4/+50/20090106005238000
200819839904,E:/data/vid/20080716/10039904.avi,M50/-50/20080716191810000
200805039903,E:/data/vid/20080219/10039903.avi,A2/+115/20080219231925000
200826739902,E:/data/vid/20080923/10039902.avi,M30/-23/20080923013923000
200910239901,E:/data/vid/20090412/10039901.avi,A2/-242/20090412132821000
201719239900,E:/data/vid/20170711/10039900.avi,A5/+236/20170711153932000
201716039899,E:/data/vid/20170609/10039899.avi,A3/-127/20170609132630000
201714039898,E:/data/vid/20170520/10039898.avi,M30/+10/20170520190834000
200804839897,E:/data/vid/20080217/10039897.avi,A6/-298/20080217164014000
200806039896,E:/data/vid/20080229/10039896.avi,M40/+33/20080229035252000
200913239895,E:/data/vid/20090512/10039895.avi,A5/-137/20090512153453000
200900639894,E:/data/vid/20090106/10039894.avi,A1/-160/20090106145550000
201000139893,E:/data/vid/20100101/10039893.avi,M45/-10/20100101204400000
200910539892,E:/data/vid/20090415/10039892.avi,A3/-10/20090415204450000
200909939891,E:/data/vid/20090409/10039891.avi,A5/+268/20090409021454000
200833239890,E:/data/vid/20081127/10039890.avi,M50/-58/20081127230006000
200826239889,E:/data/vid/20080918/10039889.avi,A3/-94/20080918060553000
201306039888,E:/data/vid/20130301/10039888.avi,A3/+123/20130301111828000
201133739887,E:/data/vid/20111203/10039887.avi,M40/-55/20111203212341000
201214539886,E:/data/vid/20120524/10039886.avi,M30/+10/20120524010240000
201234139885,E:/data/vid/20121206/10039885.avi,A5/-211/20121206022054000
201218639884,E:/data/vid/20120704/10039884.avi,A5/+53/20120704225132000
201223839883,E:/data/vid/20120825/10039883.avi,M30/+10/20120825132634000
201330839882,E:/data/vid/20131104/10039882.avi,M50/+11/20131104091217000
201206239881,E:/data/vid/20120302/10039881.avi,M45/-20/20120302204114000
201220439880,E:/data/vid/20120722/10039880.avi,M45/+23/20120722230841000
201323539879,E:/data/vid/20130823/10039879.avi,A2/+184/20130823091635000
201214339878,E:/data/vid/20120522/10039878.avi,M45/+26/20120522131230000
201312939877,E:/data/vid/20130509/10039877.avi,M40/+23/20130509010015000
201121339876,E:/data/vid/20110801/10039876.avi,M30/-23/20110801124952000
201200839875,E:/data/vid/20120108/10039875.avi,M50/-61/20120108034519000
200918939874,E:/data/vid/20090708/10039874.avi,A2/-155/20090708212326040
200920939873,E:/data/vid/20090728/10039873.avi,A4/-270/20090728111237780
201124739872,E:/data/vid/20110904/10039872.avi,A5/+70/20110904145419090
201135839871,E:/data/vid/20111224/10039871.avi,A2/+184/20111224045553040
201026139870,E:/data/vid/20100918/10039870.avi,M45/-20/20100918231506900
200922739869,E:/data/vid/20090815/10039869.avi,A5/+274/20090815135832110
200936139868,E:/data/vid/20091227/10039868.avi,A4/+199/20091227134911640
201003239867,E:/data/vid/20100201/10039867.avi,A5/-211/20100201153826520
201118939866,E:/data/vid/20110708/10039866.avi,A4/-285/20110708174231820
201106739865,E:/data/vid/20110308/10039865.avi,M30/+10/20110308043204200
201005639864,E:/data/vid/20100225/10039864.avi,M50/+66/20100225025408460
201025039863,E:/data/vid/20100907/10039863.avi,M50/-34/20100907225900900
201109639862,E:/data/vid/20110406/10039862.avi,A1/-232/20110406011050050
201009339861,E:/data/vid/20100403/10039861.avi,M30/+32/20100403064946690
201026239860,E:/data/vid/20100919/10039860.avi,A5/-211/20100919094007960
201036539859,E:/data/vid/20101231/10039859.avi,A1/+154/20101231130250540
201202539858,E:/data/vid/20120125/10039858.avi,M40/-15/20120125103733810
201104839857,E:/data/vid/20110217/10039857.avi,A1/-271/20110217161508650
201128339856,E:/data/vid/20111010/10039856.avi,M50/-61/20111010005450990
201006839855,E:/data/vid/20100309/10039855.avi,A2/-296/20100309131339120
201135039854,E:/data/vid/20111216/10039854.avi,A6/-254/20111216141854380
201027439853,E:/data/vid/20101001/10039853.avi,A2/+75/20101001141456110
201012039852,E:/data/vid/20100430/10039852.avi,A5/-137/20100430061421860
201310239851,E:/data/vid/20130412/10039851.avi,A1/+162/20130412211014000
201211539850,E:/data/vid/20120424/10039850.avi,M50/+15/20120424112343000
201305739849,E:/data/vid/20130226/10039849.avi,A3/+204/20130226200844000
201318439848,E:/data/vid/20130703/10039848.avi,A3/+49/20130703164216000
201135339847,E:/data/vid/20111219/10039847.avi,A5/+53/20111219175129000
201208939846,E:/data/vid/20120329/10039846.avi,M30/+32/20120329030004000
201300639845,E:/data/vid/20130106/10039845.avi,A5/-211/20130106015531000
201123539844,E:/data/vid/20110823/10039844.avi,M45/+22/20110823040027000
201127539843,E:/data/vid/20111002/10039843.avi,A5/-271/20111002101251000
201235139842,E:/data/vid/20121216/10039842.avi,A3/+155/20121216092838000
201711839841,E:/data/vid/20170428/10039841.avi,A1/+122/20170428130926000
201600139840,E:/data/vid/20160101/10039840.avi,A2/-242/20160101055234000
201723539839,E:/data/vid/20170823/10039839.avi,M40/-55/20170823075800000
201115939838,E:/data/vid/20110608/10039838.avi,M40/+56/20110608124204000
201121739837,E:/data/vid/20110805/10039837.avi,M30/-31/20110805223228000
200918439836,E:/data/vid/20090703/10039836.avi,A3/-92/20090703112418000
201003439835,E:/data/vid/20100203/10039835.avi,A4/+199/20100203102826000
201201539834,E:/data/vid/20120115/10039834.avi,A5/+249/20120115190137000
200915639833,E:/data/vid/20090605/10039833.avi,M40/-43/20090605062733000
200915639832,E:/data/vid/20090605/10039832.avi,M40/-15/20090605065505000
201326339831,E:/data/vid/20130920/10039831.avi,M50/-50/20130920224019000
201436439830,E:/data/vid/20141230/10039830.avi,A3/-244/20141230212738000
201322139829,E:/data/vid/20130809/10039829.avi,A5/-271/20130809162939000
201431639828,E:/data/vid/20141112/10039828.avi,A6/-254/20141112225318000
201426239827,E:/data/vid/20140919/10039827.avi,A3/-244/20140919195346000
201731539826,E:/data/vid/20171111/10039826.avi,A2/-242/20171111211803000
200914539825,E:/data/vid/20090525/10039825.avi,M50/+11/20090525194154000
200928039824,E:/data/vid/20091007/10039824.avi,A4/+132/20091007140718000
200835739823,E:/data/vid/20081222/10039823.avi,A4/+50/20081222191049000
200907739822,E:/data/vid/20090318/10039822.avi,A5/+53/20090318212638000
201736239821,E:/data/vid/20171228/10039821.avi,A2/+157/20171228200755000
200930139820,E:/data/vid/20091028/10039820.avi,A2/-242/20091028025257000
200903739819,E:/data/vid/20090206/10039819.avi,M30/+32/20090206221808000
200813239818,E:/data/vid/20080511/10039818.avi,A6/+237/20080511054701000
201000639817,E:/data/vid/20100106/10039817.avi,M40/-15/20100106160103000
201302939816,E:/data/vid/20130129/10039816.avi,A4/+132/20130129154218000
201234639815,E:/data/vid/20121211/10039815.avi,A2/-242/20121211143836000
201206439814,E:/data/vid/20120304/10039814.avi,M45/+31/20120304192501000
201327839813,E:/data/vid/20131005/10039813.avi,M40/-55/20131005082817000
201314439812,E:/data/vid/20130524/10039812.avi,M40/+28/20130524011901000
201314439811,E:/data/vid/20130524/10039811.avi,M40/+29/20130524012041000
201223939810,E:/data/vid/20120826/10039810.avi,A3/-10/20120826073030000
201212639809,E:/data/vid/20120505/10039809.avi,A6/-213/20120505131816000
201305239808,E:/data/vid/20130221/10039808.avi,M30/+14/20130221160849000
201306339807,E:/data/vid/20130304/10039807.avi,M50/+11/20130304121643000
201220339806,E:/data/vid/20120721/10039806.avi,A5/+53/20120721123110000
201304339805,E:/data/vid/20130212/10039805.avi,A1/-232/20130212074342000
201126939804,E:/data/vid/20110926/10039804.avi,M45/+37/20110926114709000
201333439803,E:/data/vid/20131130/10039803.avi,M45/+31/20131130062533000
201208439802,E:/data/vid/20120324/10039802.avi,A1/-268/20120324210648000
201333939801,E:/data/vid/20131205/10039801.avi,A4/-147/20131205063016000
201221739800,E:/data/vid/20120804/10039800.avi,A3/-10/20120804195525000
201125639799,E:/data/vid/20110913/10039799.avi,A3/+204/20110913195316230
201005039798,E:/data/vid/20100219/10039798.avi,A4/+91/20100219163413710
200917239797,E:/data/vid/20090621/10039797.avi,M40/+44/20090621091239950
200921639796,E:/data/vid/20090804/10039796.avi,A2/+75/20090804010856890
201121839795,E:/data/vid/20110806/10039795.avi,A5/-137/20110806110800000
200922639794,E:/data/vid/20090814/10039794.avi,A4/+199/20090814003345540
201014139793,E:/data/vid/20100521/10039793.avi,M30/+11/20100521142937800
200932939792,E:/data/vid/20091125/10039792.avi,A6/-198/20091125124229410
201032339791,E:/data/vid/20101119/10039791.avi,A6/-198/20101119163634870
201017039790,E:/data/vid/20100619/10039790.avi,A6/+38/20100619131324830
201135439789,E:/data/vid/20111220/10039789.avi,A5/-211/20111220022111280
200919339788,E:/data/vid/20090712/10039788.avi,A4/+91/20090712080342480
201113039787,E:/data/vid/20110510/10039787.avi,M30/+11/20110510011550020
201033339786,E:/data/vid/20101129/10039786.avi,A4/+91/20101129134800980
201023639785,E:/data/vid/20100824/10039785.avi,A2/-242/20100824162915760
201112539784,E:/data/vid/20110505/10039784.avi,A4/+91/20110505163232580
201125539783,E:/data/vid/20110912/10039783.avi,M45/+33/20110912114905710
200914539782,E:/data/vid/20090525/10039782.avi,A1/-160/20090525105642720
201028539781,E:/data/vid/20101012/10039781.avi,M30/-24/20101012155045720
201005539780,E:/data/vid/20100224/10039780.avi,A3/+49/20100224201457220
201107939779,E:/data/vid/20110320/10039779.avi,A5/+274/20110320130211010
201115339778,E:/data/vid/20110602/10039778.avi,M45/+23/20110602085902150
201030539777,E:/data/vid/20101101/10039777.avi,M50/-61/20101101074818550
201023739776,E:/data/vid/20100825/10039776.avi,A6/-108/20100825035611370
201103739775,E:/data/vid/20110206/10039775.avi,A1/+122/20110206194157880
200915539774,E:/data/vid/20090604/10039774.avi,A1/+154/20090604042526580
201028839773,E:/data/vid/20101015/10039773.avi,A5/+236/20101015173934310
200929239772,E:/data/vid/20091019/10039772.avi,M45/-10/20091019222256020
201316139771,E:/data/vid/20130610/10039771.avi,M50/+49/20130610224225000
201230639770,E:/data/vid/20121101/10039770.avi,M50/-80/20121101195413000
201230639769,E:/data/vid/20121101/10039769.avi,M50/-32/20121101203816000
201122539768,E:/data/vid/20110813/10039768.avi,A3/+123/20110813105532000
201230339767,E:/data/vid/20121029/10039767.avi,M50/-61/20121029203941000
201229139766,E:/data/vid/20121017/10039766.avi,M30/-32/20121017050613000
201219839765,E:/data/vid/20120716/10039765.avi,M45/-10/20120716204806000
201323839764,E:/data/vid/20130826/10039764.avi,M30/-28/20130826062202000
201302439763,E:/data/vid/20130124/10039763.avi,A6/-11/20130124070942000
201214039762,E:/data/vid/20120519/10039762.avi,M40/-43/20120519151728000
201019439761,E:/data/vid/20100713/10039761.avi,M45/+19/20100713010355000
200924339760,E:/data/vid/20090831/10039760.avi,M45/-26/20090831220937000
201130539759,E:/data/vid/20111101/10039759.avi,A3/-94/20111101030226000
201128339758,E:/data/vid/20111010/10039758.avi,A3/+155/20111010081541000
201021339757,E:/data/vid/20100801/10039757.avi,M30/+32/20100801030908000
200913939756,E:/data/vid/20090519/10039756.avi,M50/-34/20090519003755000
201128039755,E:/data/vid/20111007/10039755.avi,A6/+234/20111007100529000
200914239754,E:/data/vid/20090522/10039754.avi,A2/-155/20090522020613000
200927139753,E:/data/vid/20090928/10039753.avi,A4/+199/20090928201521000
200915439752,E:/data/vid/20090603/10039752.avi,A5/-271/20090603073310000
201105839751,E:/data/vid/20110227/10039751.avi,A5/+72/20110227195106000
201012839750,E:/data/vid/20100508/10039750.avi,A6/-108/20100508202835000
201132539749,E:/data/vid/20111121/10039749.avi,M45/-20/20111121030906000
200931139748,E:/data/vid/20091107/10039748.avi,A2/-230/20091107200308000
200917339747,E:/data/vid/20090622/10039747.avi,A5/-211/20090622133642000
201119039746,E:/data/vid/20110709/10039746.avi,A2/+10/20110709062314000
201123739745,E:/data/vid/20110825/10039745.avi,M40/-49/20110825184303000
201123739744,E:/data/vid/20110825/10039744.avi,M40/-43/20110825190416000
201420039743,E:/data/vid/20140719/10039743.avi,A2/+58/20140719102709000
201332439742,E:/data/vid/20131120/10039742.avi,A1/-232/20131120010147000
201414039741,E:/data/vid/20140520/10039741.avi,A2/-230/20140520010857000
201335639740,E:/data/vid/20131222/10039740.avi,A4/+54/20131222121431000
201430439739,E:/data/vid/20141031/10039739.avi,M50/+15/20141031172947000
201600639738,E:/data/vid/20160106/10039738.avi,M45/-28/20160106123215000
200827539737,E:/data/vid/20081001/10039737.avi,A3/+155/20081001120740000
200815939736,E:/data/vid/20080607/10039736.avi,M45/-10/20080607202014000
200912439735,E:/data/vid/20090504/10039735.avi,A6/-11/20090504232848000
201734439734,E:/data/vid/20171210/10039734.avi,A4/+132/20171210030940000
200820939733,E:/data/vid/20080727/10039733.avi,A1/+218/20080727002319000
201116339732,E:/data/vid/20110612/10039732.avi,A6/+234/20110612145001880
201107439731,E:/data/vid/20110315/10039731.avi,A2/+157/20110315035543610
201001539730,E:/data/vid/20100115/10039730.avi,A2/+261/20100115020709910
201132039729,E:/data/vid/20111116/10039729.avi,A3/-10/20111116053125700
201120039728,E:/data/vid/20110719/10039728.avi,A2/+75/20110719204446830
201104339727,E:/data/vid/20110212/10039727.avi,A6/-266/20110212235107090
201201339726,E:/data/vid/20120113/10039726.avi,M30/-21/20120113145021320
201033139725,E:/data/vid/20101127/10039725.avi,A3/-10/20101127062110010
201108839724,E:/data/vid/20110329/10039724.avi,A2/-230/20110329230404620
201133039723,E:/data/vid/20111126/10039723.avi,A3/-244/20111126210124310
201115039722,E:/data/vid/20110530/10039722.avi,M40/+29/20110530083938210
201125239721,E:/data/vid/20110909/10039721.avi,A3/-251/20110909030428110
201014239720,E:/data/vid/20100522/10039720.avi,A4/+199/20100522035506230
200933539719,E:/data/vid/20091201/10039719.avi,M40/+56/20091201021925890
201105939718,E:/data/vid/20110228/10039718.avi,M45/+26/20110228212628670
201017739717,E:/data/vid/20100626/10039717.avi,M45/+31/20100626001255160
201006039716,E:/data/vid/20100301/10039716.avi,M45/-28/20100301130154180
201130639715,E:/data/vid/20111102/10039715.avi,M40/-49/20111102100944260
200936339714,E:/data/vid/20091229/10039714.avi,M45/+17/20091229185526700
200914139713,E:/data/vid/20090521/10039713.avi,M40/-60/20090521174616820
201100439712,E:/data/vid/20110104/10039712.avi,A1/+76/20110104174516100
200917739711,E:/data/vid/20090626/10039711.avi,A1/+131/20090626145822240
201319139710,E:/data/vid/20130710/10039710.avi,A2/-147/20130710215335000
201301039709,E:/data/vid/20130110/10039709.avi,M45/-28/20130110120001000
201325139708,E:/data/vid/20130908/10039708.avi,M45/+28/20130908191142000
201135639707,E:/data/vid/20111222/10039707.avi,A5/-137/20111222224307000
201329639706,E:/data/vid/20131023/10039706.avi,M30/-11/20131023012948000
201212539705,E:/data/vid/20120504/10039705.avi,M50/-85/20120504115722000
201529039704,E:/data/vid/20151017/10039704.avi,A6/+237/20151017014137000
201706939703,E:/data/vid/20170310/10039703.avi,A2/+275/20170310230723000
201709939702,E:/data/vid/20170409/10039702.avi,M50/+49/20170409015520000
201535839701,E:/data/vid/20151224/10039701.avi,A6/+38/20151224120408000
201614139700,E:/data/vid/20160520/10039700.avi,A5/+274/20160520153745000
201534439699,E:/data/vid/20151210/10039699.avi,M45/+37/20151210042019000
201710039698,E:/data/vid/20170410/10039698.avi,M50/+66/20170410162159000
201622539697,E:/data/vid/20160812/10039697.avi,M50/-18/20160812200433000
201522239696,E:/data/vid/20150810/10039696.avi,M40/+29/20150810220035000
201524739695,E:/data/vid/20150904/10039695.avi,M30/-16/20150904195003000
201728039694,E:/data/vid/20171007/10039694.avi,A1/+96/20171007062943000
201708839693,E:/data/vid/20170329/10039693.avi,A1/+217/20170329200904000
201636039692,E:/data/vid/20161225/10039692.avi,M45/-20/20161225055146000
201023039691,E:/data/vid/20100818/10039691.avi,M30/-23/20100818051801000
200917939690,E:/data/vid/20090628/10039690.avi,A3/-92/20090628215841000
200926739689,E:/data/vid/20090924/10039689.avi,A4/-147/20090924070159000
201005539688,E:/data/vid/20100224/10039688.avi,A3/-244/20100224223902000
201009239687,E:/data/vid/20100402/10039687.avi,A6/+38/20100402033628000
201506139686,E:/data/vid/20150302/10039686.avi,M50/+75/20150302103347000
201424739685,E:/data/vid/20140904/10039685.avi,A5/+53/20140904031005000
201334139684,E:/data/vid/20131207/10039684.avi,M40/-43/20131207125544000
201504139683,E:/data/vid/20150210/10039683.avi,A6/-244/20150210031027000
201504239682,E:/data/vid/20150211/10039682.avi,A3/-251/20150211055557000
201324339681,E:/data/vid/20130831/10039681.avi,M50/+66/20130831124229000
201518939680,E:/data/vid/20150708/10039680.avi,M50/+49/20150708090507000
201316739679,E:/data/vid/20130616/10039679.avi,M50/+49/20130616212613000
201522339678,E:/data/vid/20150811/10039678.avi,A3/+123/20150811102236000
201405739677,E:/data/vid/20140226/10039677.avi,M30/-12/20140226115220000
201426839676,E:/data/vid/20140925/10039676.avi,A4/-270/20140925170823000
201400439675,E:/data/vid/20140104/10039675.avi,A4/+91/20140104001258000
201304539674,E:/data/vid/20130214/10039674.avi,M30/-32/20130214122558000
201331239673,E:/data/vid/20131108/10039673.avi,A2/-296/20131108175058000
201117339672,E:/data/vid/20110622/10039672.avi,A4/+132/20110622201602000
201235239671,E:/data/vid/20121217/10039671.avi,A5/+274/20121217191327000
